Mixed
2421.19521804
0
0
1314.71938008
0
0
0
0
1122.40900918
0
0
2772.48335742
0
414.89006592
0
2331.39940085
0
0
0
0
0
2411.12433123
0
0
2194.4644745
0
0
0
0
0
0
0
3998.43138228
239.45281536
216.10889216
0
2362.29569269
0
0
0
0
2805.45058686
0
0
1418.68462015
0
0
0
2373.31792355
0
0
0
1741.00469969
0
0
0
0
0
2957.93450878
0
865.13209892
0
0
0
0
2531.34711541
0
0
0
1710.16515519
202.14448128
0
0
2145.16135532
0
0
1404.00147254
0
0
239.26931456
1640.03207377
0
801.26071332
0
1255.95873215
1226.89868324
0
0
0
1381.94775999
0
0
0
0
0
2038.73520986
0
0
0
1786.11181777
0
0
1920.96131281
0
0
1866.17537608
0
0
1580.99416136
0
1556.78670848
0
0
0
0
0
0
0
5226.13191557
0
1484.64699053
0
0
0
0
0
2875.93108487
0
0
0
0
0
0
2925.01662453
0
0
1120.46081709
369.38186752
0
1753.44343249
0
0
1090.83900726
0
0
0
6.7108864
2780.14783423
0
118.86657536
0
728.15943356
0
6.7108864
869.57287019
0
0
0
0
694.99559612
0
0
0
0
0
0
0
868.08127083
0
0
461.70898432
0
0
0
815.91738044
0
8145.64893042
0
3019.24965428
1390.4712041
930.24872043
0
0
1056.0409961
0
174.42537472
1290.90876873
0
0
0
1418.4574092
0
2704.38048739
0
0
1521.83504896
1736.1258415
0
0
0
0
3472.48236972
415.36192512
3200.58442399
0
0
0
0
2703.9399413
0
208.96284672
1266.72598473
0
0
1834.54795047
0
0
0
1389.22849737
0
0
0
0
0
0
0
5598.62081154
0
0
1810.67216329
0
0
1181.1230057
0
511.9148032
18.2452224
0
0
0
4000.82135954
797.82739968
0
0
2426.49474019
0
388.70450176
0
0
0
2092.13021236
108.396544
1421.27021432
0
1211.2148038
5.36870912
0
2047.24897063
0
75.16192768
1082.14005274
0
0
0
214.7483648
4685.55416223
0
0
6033.26311314
0
3343.73483977
0
0
3362.35855872
3234.70770847
2727.19937536
2424.66278614
0
0
0
6605.9557144
0
0
4659.8726354
0
0
0
0
3517.95983169
1111.69765376
0
0
3125.0265147
3400.32487424
0
0
1206.84281856
0
0
0
0
8020.53082828
0
0
0
0
0
0
6413.247703
2756.1558016
2324.70040492
12.75068416
0
0
4192.11803148
323.02956544
0
2535.58757956
70.2283776
0
2586.39914204
370.44092928
0
0
1410.80734304
950.4349112
502.16828928
0
0
2645.95180072
647.89413888
0
3816.56126656
0
0
0
310.04295168
4175.41786152
0
3858.49139032
0
0
0
515.39607552
87.07375104
3336.76837388
0
0
0
5416.80051308
1287.5333632
0
4225.4982332
0
0
0
322.42663424
5260.0579664
0
3125.02904028
0
0
2298.97883564
0
0
0
3020.54854572
0
0
0
6165.156479
0
1742.43241928
190.43188736
0
693.60156672
2079.972228
0
0
0
2915.58506384
0
2214.97095416
0
0
0
562.61083136
4865.96461732
2009.14456492
277.9250688
0
0
2577.8389252
0
0
0
0
0
0
2773.296304
253.79733504
0
385.6531456
0
4687.68367724
1091.58251132
0
2663.84677444
0
1991.1377026
0
3485.53509388
0
0
3877.20444428
0
0
5065.08235968
0
0
0
6190.30152244
289.91029248
0
4630.04045116
0
2642.20678724
0
0
0
0
7183.91788708
0
0
3687.80118568
0
3749.8103246
0
797.442048
2823.76331208
0
0
4294.03453223
2279.28981022
0
0
0
6504.18848563
0
0
0
0
0
8318.20123003
0
0
3661.66456103
0
0
0
0
4938.89736511
0
2516.70052382
0
0
0
3334.7791672
313.76539648
0
0
4891.09124421
0
0
1821.08800277
3039.42953755
0
0
0
2929.61279277
0
2050.02314017
837.51862272
0
2849.09156135
0
0
0
0
4800.95040837
0
0
0
22.4919552
4073.85146163
0
0
4593.47545919
0
0
0
0
4798.33421125
0
0
0
0
0
4126.61426489
0
3555.36624941
0
2546.10968865
66.09174528
0
1512.0561564
0
1481.37374226
0
396.0471552
3423.48114233
1404.78498069
0
0
3278.59014186
0
2290.78405409
430.88084992
1309.29655808
3259.57375542
0
5347.39589963
0
0
0
3251.44698157
0
0
0
0
4116.2483206
0
0
2467.76271137
0
1339.22692879
0
0
0
0
2258.67588644
0
0
0
0
2232.41507105
0
0
0
0
2435.04482858
217.72632064
0
0
0
3164.5952824
0
0
0
0
3390.35631664
3325.83928627
0
0
3299.11971888
0
0
2640.35338794
900.33881088
0
1400.38543384
0
0
2.02637312
0
1718.19401216
1830.18684886
0
307.35859712
0
0
0
2468.71655058
410.4126464
0
0
0
3155.94162975
0
0
1557.77007898
0
0
1228.48624969
266.08664576
59.89466112
1403.98428536
0
0
0
0
3758.6783512
0
1876.82439591
0
0
767.69918976
0
3177.13335071
0
0
0
0
2814.74580809
0
2502.5888303
235.470848
0
1958.54352901
0
2.16530944
0
0
0
2668.26007139
0
0
0
1878.17705895
0
0
1937.49975416
0
0
0
2503.26925923
0
2383.57856773
98.83877376
942.08245995
0
0
0
5359.38892434
2157.82916472
0
2143.9322578
118.78268928
0
0
0
0
0
6880.55567511
0
0
3077.86482228
0
0
5028.24960752
0
0
0
0
4104.56785742
1388.37426364
0
2008.43592056
0
2029.51803303
0
2545.75034791
1069.25375723
0
0
0
0
13.4217728
5392.54260652
0
0
2406.62413876
94.72049152
2914.32055301
0
58.6678272
2138.40691576
1775.00504487
0
0
0
4432.88863425
61.74015488
0
2899.62312291
0
2448.45773176
0
0
0
3795.38834348
860.23077888
0
0
0
5134.59602395
1449.80869402
0
0
0
1238.53947209
0
0
0
0
3816.76110529
0
0
1759.1243684
0
0
1636.06174965
0
0
5366.43383363
0
2826.97410204
0
0
0
0
4711.30456977
0
0
0
4376.41472772
0
2.50609664
0
0
4516.04835076
0
0
0
0
0
0
0
0
4481.43659639
0
0
0
2068.03750415
0
0
0
0
0
0
0
2584.64907049
172.37016576
0
1287.20137179
0
0
67.16915712
0
0
0
0
2.18103808
1789.5348365
0
352.92971008
0
0
0
0
0
0
3328.47921642
0
198.64223744
0
1270.77280731
0
0
1921.81965646
0
0
0
2356.14336386
5.36870912
0
1753.37643253
114.4651776
0
0
1094.2729915
0
0
1985.97156085
0
16.5675008
205.50516736
0
0
0
0
0
0
2529.28776118
0
485.16562944
0
0
0
2216.7526774
1143.25895873
0
0
0
0
1565.37898088
279.87542016
0
1590.76326645
0
108.00070656
0
1270.91436507
0
1015.87444276
0
1110.82912449
475.43484416
0
0
1408.57404379
0
0
345.01820416
1488.24396622
0
1310.90617166
0
0
2014.08564751
0
1409.37532238
0
0
24.41084928
117.9910144
0
0
0
0
5272.86684984
1036.66417664
0
0
0
4423.55414827
0
3446.45098671
0
0
2170.63618347
534.52210176
0
0
0
1306.64103936
0
1775.41645417
0
0
0
0
5718.2547318
0
0
0
4290.05469483
0
0
0
4092.54871603
0
0
0
4291.29890708
0
0
3214.70735182
0
0
0
1883.13928809
526.13349376
0
1.50994944
2525.24980717
0
0
332.73413632
85.25709312
0
2525.87418446
0
99.29752576
0
1612.61097383
169.71988992
0
2474.56666023
0
1247.41030311
0
0
1403.83901766
204.58766336
0
0
0
0
0
0
2890.19762192
0
0
1549.80389287
0
0
0
0
1776.31298665
0
847.5344218
0
896.59514597
0
475.38241536
118.99764736
0
0
0
0
2518.41356622
0
1492.77446567
0
0
2190.07917797
141.93524736
1601.10904425
218.03040768
0
0
0
2944.61871632
0
0
0
41.64681728
1764.46455242
0
0
0
1592.41015719
245.7862144
0
0
0
2514.07246158
0
0
1134.68790854
0
884.13019877
34.89660928
7.81451264
0
0
0
0
3322.75429516
0
0
338.73199104
1533.0114228
0
0
34.11017728
0
0
0
2125.8467342
0
754.33771008
0
0
0
1106.01117106
0
0
0
0
3280.72780054
0
0
0
2128.89579902
0
0
0
2783.69258045
0
0
2444.61844081
0
0
0
3208.1085683
0
2094.61619851
0
0
0
53.6870912
1873.3106419
0
0
2259.36389745
0
0
1936.69113752
0
0
0
85.89934592
1463.16732312
0
0
0
2867.17330762
0
0
0
0
197.8138624
0
0
0
0
3549.07480828
0
0
1787.94014616
0
992.08173759
1.84549376
0
0
0
1451.56745112
0
0
0
0
0
2296.38717527
0
0
0
0
1632.51263679
0
0
1598.99723672
0
0
0
1797.50908286
315.74720512
0
789.9723054
0
0
0
6220.64916758
96.63676416
0
0
6304.85050108
0
0
0
5416.01427925
0
1221.84833215
0
0
4876.58114864
0
2790.88872292
0
48.6014976
0
5939.92440086
0
0
4063.05627657
0
3008.9177692
1315.42917797
141.96146176
23.99666176
127.73752832
1944.21010814
0
0
0
0
0
76.72430592
3603.67250953
733.49988352
0
5708.90971119
89.5483904
2634.76886372
0
29.54100736
0
0
2396.9308554
0
0
0
3731.12692233
2139.09504
0
3596.48218928
0
0
0
0
3590.092734
0
0
0
0
2084.7788032
6047.30376448
0
0
0
0
4.52984832
1976.90130432
5162.17212632
0
6341.75338232
0
3226.7867604
0
0
0
0
0
0
5720.02504408
0
0
0
6.03979776
300.64771072
4124.74692264
28.85681152
0
0
5516.53818008
0
3674.1137216
0
0
0
4952.9239412
22.18786816
0
4074.69576872
0
2348.99031608
0
554.9064192
1604.89820224
0
0
0
0
0
6212.78195904
0
3536.9993024
0
0
3215.43512192
0
0
0
3990.32633504
0
2996.86812232
0
2339.8019696
391.7479936
1926.4539144
0
0
2666.7417148
0
1659.3166752
0
0
2297.3814228
0
0
3769.6783168
3316.48315944
0
0
2548.66621032
0
0
55.07121152
4766.03765416
0
2556.34763352
0
0
0
0
4856.15590576
0
0
0
0
4045.79660944
1573.11848512
0
0
0
0
9868.76277544
0
6001.17650152
0
0
0
4296.370582
875.3431812
0
0
4407.48918944
0
0
3309.924522
0
0
4810.97578592
1227.77320496
1415.40116024
1373.52627768
0
0
3642.53948552
0
0
2510.44984928
97.13483776
12.75068416
3.3554432
1051.28213552
0
0
0
0
0
2183.66537304
0
493.95531776
0
530.07253155
1957.49761226
0
2150.489115
0
0
1194.33603173
0
0
0
1824.99376105
0
0
0
0
1628.03973097
113.47165184
0
3407.67100432
193.3574144
0
0
0
0
1300.45301287
0
2964.90750503
0
0
0
4869.46197008
0
1236.83590695
689.04451747
0
3524.53677258
1580.43329063
57.0425344
1916.08672458
530.07253155
0
2355.60947565
0
492.71537664
0
2055.87817899
0
0
0
0
2331.82515053
1413.5267508
556.68375552
0
0
0
0
2754.88471343
0
1451.10247176
389.76618496
0
0
0
0
0
0
4755.88808208
0
0
2585.52123594
0
0
4974.61654459
0
1715.49566728
421.10287872
0
0
1766.9084385
2343.17860717
0
0
0
0
0
4253.5308423
0
0
324.73088
2473.79764302
46.38900224
0
0
2296.98097005
3128.6648123
0
1344.15973702
0
0
0
3359.34213648
0
1766.9084385
1000.28131429
0
0
2154.03374344
0
0
0
0
0
0
2602.08829518
4356.87968621
1716.49760233
0
1979.33475243
0
0
0
2581.322779
0
1344.98865703
0
0
0
0
2364.98003371
0
0
1997.95167434
0
156.08315904
0
3359.32170993
0
0
0
2687.27723086
0
397.15078144
0
0
0
152.34236416
1774.0659809
0
2069.62612267
0
0
1895.91248745
2497.43802368
0
0
0
0
0
9219.82571358
2146.04702472
0
3362.96076967
2695.82716238
0
0
5031.11669803
3335.66888367
0
0
0
0
0
0
11023.64431823
0
0
4064.6985659
0
0
3593.03794925
0
0
0
0
7156.74335124
0
0
322.18546176
3766.33606769
886.177792
1954.99579435
0
0
0
0
3605.69817519
0
3712.00022571
118.11160064
0
0
4582.23696691
0
0
0
0
6330.82592978
328.52410368
0
0
0
0
886.19412965
62.85164544
8840.65337667
0
0
0
0
7615.25798114
321.7555456
2903.84959531
0
0
4374.43678445
601.29542144
1846.76375498
165.08780544
0
0
4911.57174164
0
0
1.50994944
72.84457472
349.73155328
2254.30132779
2727.81925322
107.59962624
0
30.03121664
1605.24459881
0
0
0
1808.28496648
0
0
0
0
0
0
2476.68723949
459.14783744
0
0
0
0
0
0
0
0
5.36870912
3939.37530966
0
0
0
3915.60739635
0
0
0
0
3863.78677043
0
0
159.69026048
1281.66848167
0
0
0
1421.94238216
0
0
387.50650368
708.95530372
0
0
193.32071424
0
2554.4924316
0
474.7952128
0
0
0
0
5216.44293168
0
3213.57740972
50.16387584
140.7844352
0
0
1779.5636628
0
0
1995.6829526
0
0
3999.19107984
151.01591552
0
0
0
3253.04292456
0
0
0
2934.71657496
0
0
1069.73844452
9.41883392
0
1231.93742308
0
0
518.27441664
0
0
2135.47639536
1642.09805876
0
0
1.80617216
0
0
0
0
3026.09708756
0
0
0
0
4952.1314414
0
0
0
3722.52980948
0
0
0
889.7818314
416.1273856
1858.02895736
0
1576.01426592
1108.19767888
1167.4525324
0
0
1848.34518176
0
0
1712.96091296
0
1541.09144224
0
0
0
0
0
2860.54030872
0
2090.23882212
0
2209.96487732
0
1825.50212984
0
0
0
0
5903.3082788
0
2160.85997512
346.4495104
0
0
0
0
0
0
6685.72885876
0
2651.8580442
0
2232.78739832
0
2169.88035016
0
2670.60702368
0
1976.26105612
0
316.50217984
0
0
0
0
0
4014.89097212
0
0
3123.57053168
1601.1357898
0
0
1666.60074656
0
949.88620772
0
230.2672896
0
1189.78457976
0
0
0
0
6.55884288
0
0
1.5466496
1424.90074008
0
1659.6425029
0
1993.33411454
45.2984832
0
6.7108864
1785.27828606
388.41352192
86.35285504
0
0
0
0
0
2545.48080714
0
0
0
4328.53973066
3738.63626403
1224.61977778
0
2493.57629514
0
0
0
1827.24229758
0
0
0
0
2052.10270475
2671.68888765
0
6.03979776
1459.58763416
0
0
0
0
0
0
3860.73834607
0
542.51749376
0
0
1456.81415064
0
0
0
4265.53619285
0
0
0
0
1634.69081355
0
0
1736.79704984
2315.46370263
1107.28527167
0
0
2370.40908503
0
0
0
0
0
2077.11386379
0
3235.68416419
0
0
2175.86268516
2849.80148016
406.81340928
0
0
712.45037004
0
0
0
0
0
3206.02666518
534.33777753
0
3328.35354134
1787.19276069
0
1206.39290546
2137.35111012
1261.75394853
0
0
1088.31538354
432.68440064
0
0
0
2406.91787991
0
0
714.12809164
0
2943.76225265
0
402.31763968
0
0
0
3117.77703587
0
0
48.51236864
2147.95745636
537.50447705
1425.09472664
0
0
3259.60170674
0
0
0
146.32615936
0
0
3253.79978774
0
0
0
2041.19489291
3027.91407267
0
0
0
0
197.46783232
0
1245.43389117
3593.68547868
0
1727.10776253
0
0
0
0
2656.78396282
0
0
0
4631.82729311
0
2251.37490473
0
0
1833.99897304
0
0
884.06764652
0
0
0
1639.10476787
5.39230208
0
0
0
0
1642.92158451
1779.1912731
0
0
0
1771.12373464
0
2668.20985169
0
1656.24499645
0
2846.70603696
36.14703616
0
1775.04216051
0
336.79212544
0
0
0
0
3678.25575452
2604.0589401
0
0
3904.77227669
0
0
1749.99492824
0
1625.97984472
0
0
49.85454592
0
2145.95831108
0
0
1531.56606168
0
0
2204.24528883
29.7140224
0
2693.13809274
0
2364.00307982
0
0
0
1977.70505998
0
0
3176.65597656
0
0
2833.62106234
0
2029.00504576
0
1991.16290601
0
0
0
0
4702.40791176
0
0
0
2193.37816617
0
0
0
5272.53407044
0
0
0
0
0
0
358.36133376
8127.6287154
0
0
0
8112.99122137
0
4407.48309033
0
3833.07965427
0
3789.614412
0
0
0
1180.39773184
2492.0841305
4428.51290894
0
0
0
6439.79798839
0
0
0
0
5297.22490059
0
0
6687.15245084
0
2131.36430758
0
0
0
0
6792.08245912
0
0
8488.89568906
0
0
4706.14553985
0
4195.52936441
0
0
0
778.043392
3028.72631455
0
0
5861.24158736
0
0
3034.416203
0
0
0
1600.40075769
0
6860.01913775
16.777216
0
0
0
2037.25541482
0
103.30046464
1630.76751865
0
308.71126016
0
1708.46962169
0
0
1462.9433844
0
418.25599488
0
0
2518.53687342
0
142.37564928
0
0
0
0
2847.73080795
0
0
889.11153205
0
10.0663296
1944.79505913
0
0
0
0
0
3417.99044082
1533.56155332
0
2693.1851764
0
0
0
0
2754.32446111
0
2810.62865853
0
0
0
0
0
2501.66049725
3378.62382179
0
1250.27473062
0
1066.93383846
1942.83991944
84.7249408
0
0
1600.98796025
26.99821056
0
0
0
0
0
0
0
3814.14416596
9.5289344
0
0
0
0
0
3.85875968
4274.54333938
0
1244.75614487
0
2294.34220251
1956.04537051
0
1382.07765783
1108.51774118
2.5165824
0
359.26310912
0
0
1920.72192106
41.04912896
0
1968.99528411
0
217.8285568
0
129.56205056
1422.57845128
0
1624.69626361
0
1077.2256119
442.0796416
0
711.28922564
1466.325042
0
0
93.28132096
0
0
0
2361.05909195
41.27195136
1081.5537953
0
0
0
2147.06962068
0
0
0
0
526.13349376
3513.97886301
0
0
4373.97379239
0
0
0
0
1967.68577885
3888.96677342
0
0
2048.01061926
1721.04876032
64.62111744
0
0
0
2327.93981899
14.76395008
0
0
132.28834816
3030.44506662
0
0
2247.33180966
0
0
536.64157605
2637.28154882
0
0
3426.15140792
0
0
0
0
2895.70180665
2741.05122452
4444.41834534
1332.64450689
0
0
1252.16367745
2503.91573542
0
0
0
0
3356.22722416
0
1272.53356362
0
3131.96419603
3199.79668427
0
4450.98637661
0
0
6043.90185127
0
3483.24382978
0
3420.51793336
1967.68577885
0
0
0
0
2626.30539264
5644.36836777
0
5940.42315541
0
0
2438.3980588
0
0
7011.76384717
0
0
0
0
0
8415.5699376
0
0
7214.15204227
2140.86988838
0
0
4794.78304313
0
2146.5663042
0
0
6519.31969612
0
3470.24021671
311.38512896
0
0
0
0
0
7528.51650454
1452.15463242
0
0
5314.61200039
0
0
4080.20992971
1955.15918776
0
715.5221014
0
3911.3984088
2245.24511672
0
0
1486.6710528
4076.08126851
0
0
867.19594496
0
729.32396764
0
0
2894.22191764
0
0
5488.42200287
582.07502336
4.38829056
0
0
735.051776
6324.01128379
0
0
4661.88056505
0
0
0
0
4011.28182202
2124.3756544
0
0
0
4698.35664899
0
0
4230.31160615
0
0
0
5059.03070064
0
0
0
3716.22229945
0
1847.04967974
244.58297344
0
0
0
5014.03630448
1519.07539457
0
0
3389.08098635
202.56129024
0
0
0
0
0
0
0
1457.3109248
4448.73595176
0
2499.91866589
219.7815296
0
0
1680.97685871
0
0
1504.6502561
0
0
1367.48800513
0
0
1332.86926849
0
325.57236224
1678.94524271
0
0
0
1277.42843393
193.50683648
0
1887.76850726
0
1041.46407132
0
0
1942.98389798
0
126.75186688
0
2409.39380811
0
118.97667584
0
2034.07829213
0
0
6.75282944
0
0
0
0
0
2372.73559115
0
2384.5602231
0
10.0663296
1065.72546048
0
5009.29750093
0
0
0
0
2063.33356253
1213.61665756
0
46.27103744
0
0
1285.25343233
0
0
0
1641.60807279
0
0
536.99936256
0
0
45.63402752
4167.67431098
0
0
1507.30186168
0
96.4165632
1955.27974328
0
729.32396764
267.1640576
0
42.6377216
0
2780.13935381
0
0
0
1538.43138466
0
3032.58402628
0
0
2104.20978857
0
0
0
0
0
3536.87917643
0
0
779.63460608
1475.46526936
0
2195.99339379
0
922.16579335
0
158.41624064
2213.19790404
2088.83504297
0
0
0
1302.66868285
0
0
2687.88126842
0
0
0
0
0
2229.0541211
1211.52995234
1.50994944
0
2056.18500777
0
0
0
0
0
0
4626.11982674
0
0
0
0
2570.96591839
0
0
0
0
0
0
2893.5367323
0
0
0
12.75068416
4491.54470893
3.3554432
0
922.16579335
0
0
0
83.59510016
3531.24133249
1312.43966464
0
0
0
0
2946.33078784
4504.48850568
0
0
4015.24653845
0
1203.3458176
2828.16326111
573.26698496
2048.39408809
0
0
4039.8828311
964.96429676
0
0
3443.38639374
0
0
0
0
14.76395008
4336.43672651
0
0
0
80.90025984
5536.19291878
0
0
333.27939584
687.19476736
2118.01167017
0
0
14.76395008
7719.45922043
0
0
0
0
0
5304.35888156
0
2528.80355187
0
0
3679.53706773
562.62131712
0
0
0
59.39134464
3178.1359864
0
0
4957.38595713
0
0
1332.78648936
0
0
0
6498.86561288
1284.62277224
2.34881024
0
0
4247.34349384
0
0
2971.7171074
1486.2994992
0
64.05750784
3884.21564044
0
0
0
3654.3378074
0
0
3866.8006728
0
0
0
0
4838.09058616
0
2110.4119344
13.01282816
0
0
0
306.85528064
4975.26450592
1372.74772072
1003.34043136
15.35115264
36.86793216
3663.53980352
0
19.96488704
2347.19424412
0
2443.24004628
0
0
0
3563.02182472
0
0
2396.12940632
57.66643712
20.80374784
0
0
0
4535.37154156
18.11939328
0
0
0
1834.5230336
1535.57134372
0
0
0
6156.59057296
0
3601.3989646
0
3085.99354132
0
96.63676416
2857.76835348
0
0
0
3365.3180628
2103.99464928
64.61325312
0
0
0
5214.97986156
0
0
1454.50781288
0
0
3010.39343688
61.74015488
19.79711488
0
4766.2466598
0
2174.74281372
0
0
2072.9848938
0
0
0
0
0
6095.79379104
0
0
0
0
18.62270976
4573.25847216
48.4442112
2502.16967204
0
3409.54363532
0
0
0
742.05626368
2858.33492996
1.00663296
1742.65798112
0
0
0
4728.33761968
0
2016.13110308
0
0
4132.13382728
21.8497024
0
0
0
0
0
0
7434.97881916
0
0
0
2294.98819398
0
0
250.15877632
3243.15053176
0
0
0
0
0
7356.73568084
0
3726.58956142
0
287.22593792
2696.08298124
5.36870912
0
110.40456704
24.87222272
2603.40289922
0
0
0
5430.0058519
0
23.82364672
1872.62008892
5.70425344
2020.28301658
48.365568
0
0
0
0
0
8393.51427166
74.81851904
0
0
0
5488.01307622
119.49572096
2757.97796718
0
0
0
4633.05527456
1193.16643388
0
0
531.92163328
3226.37222048
3.18767104
2823.5656329
59.1003648
0
0
0
994.84696576
0
0
0
0
6182.37993732
0
0
4947.61987804
0
0
0
0
0
5716.4768151
0
0
0
5543.42397966
773.93297408
0
0
3323.8584973
359.75069696
2504.84833626
0
1513.91966022
0
2366.51046766
0
0
2478.64163448
479.36700416
67.39984384
0
0
0
0
6062.65784334
0
2422.4328841
0
0
3381.85185134
0
0
0
6326.32523218
3622.35155044
0
0
0
0
4462.07321062
0
0
2683.85675118
0
0
0
4004.72384712
0
0
0
257.69803776
3801.01284
0
3398.79574422
0
0
2137.33555546
0
2866.34212472
96.7835648
2.01326592
0
0
3409.20269492
0
0
0
0
1885.55055716
0
0
55.02926848
0
0
3061.21682576
1434.44536973
0
2465.37933174
0
0
2510.45414357
0
0
0
2634.68393196
0
1735.206562
51.00797952
958.28962957
0
0
0
1709.86535473
2249.72208689
3105.08197704
0
4854.09490389
0
0
2604.59216899
0
1899.6290281
2213.65403648
0
0
20.1326592
3801.21213118
1491.24461663
0
0
0
5021.59231911
40.49862656
223.5564032
0
0
5515.43643421
63.30253312
0
2258.33402371
0
0
0
4136.89750252
0
0
5093.25825867
0
0
0
0
0
5467.21267718
343.59738368
0
0
0
0
843.45356288
5576.36858981
0
0
4248.64238503
0
0
0
16.1480704
3450.73896359
59.22619392
0
0
4647.6493992
0
0
3079.3352062
2044.08584753
0
0
2869.76731326
0
0
2321.57338906
1.55189248
0
0
0
1.50994944
4113.66807371
5.36870912
1288.4901888
1582.84060488
3122.75512976
515.39607552
2545.19532826
0
0
2883.21530046
0
0
1809.99649841
1375.5219968
2463.63996163
0
0
4700.64104917
0
0
2814.0774419
0
0
0
0
0
6608.71272267
4.02653184
0
0
6104.15131188
1545.83585142
0
0
0
2478.79475948
0
0
0
3893.69729401
0
0
0
0
7515.30180614
0
313.95414016
0
0
0
3653.14379922
0
2335.68865036
0
1915.9111233
609.13876992
48.66441216
108.6062592
2061.58430208
2947.70478543
0
0
3041.17747151
0
0
2821.5054939
0
0
3145.13744205
602.20768256
960.97546053
3845.51085779
0
0
3245.60992142
0
734.1211648
1368.99845063
0
0
4916.12585236
0
1711.88335112
