Total
1502
4751
3296
1181
2879
3952
4830
2762
4608
22194
1292
10235
4645
3128
4380
3360
4577
1798
1407
2061
1827
1384
1068
1321
25535
4450
5195
2228
1094
1445
4137
2289
5320
3362
1599
1681
1529
1634
1567
9977
4853
1479
4336
4324
4644
4245
3642
1913
9238
2143
1935
2711
2240
6390
3669
2837
9046
2850
2359
9911
3510
2575
1570
1341
1400
3335
1749
1521
1654
956
5960
4412
1855
15660
5312
2456
4138
5045
2661
1777
3985
2815
22646
6659
8624
17870
15463
4348
5159
11688
4921
4318
13763
3564
2798
5738
35377
21272
31507
4565
5031
4304
10300
3796
12598
2212
5783
4884
11436
7019
5357
2276
2632
1151
32146
4827
10067
6479
6733
1883
7601
4604
8609
2088
3762
3218
1737
1708
1007
2086
2309
4488
7777
5085
6017
6797
2653
2328
9329
14763
11382
6247
5175
1967
3475
182604
178072
3869
6763
175593
6708
3690
6170
1225
2259
23273
7802
13104
4165
2970
2226
3340
4891
3504
2487
5567
2862
1670
2588
2724
7871
4299
1647
9792
4080
6468
10100
2055
10707
9833
7270
4058
3186
920
1292
13098
8316
4161
11369
3788
4067
172225
1371
17436
12165
1804
17457
5773
20560
1293
2437
3733
1347
1309
1409
6481
24319
5319
4588
2622
1150
1510
1111
8809
200694
7077
3185
2096
169534
6502
12669
2101
5290
4009
4684
31443
6897
5797
2386
35304
4513
11286
171189
1668
4499
4949
8877
7545
4670
176458
2040
1307
16427
4002
23523
4434
2279
1534
2764
1539
17872
4915
1836
2493
8271
21062
2372
7360
4892
1737
1225
1531
22631
4428
8370
3559
1339
4486
3390
2523
5376
13831
2782
1199
14207
10378
23256
5889
175484
1618
9500
4309
14386
1433
744
12459
6141
8400
3359
1106
7025
7567
17225
8710
4300
3061
8944
4684
4822
2650
1322
1570
913
1017
10550
4392
2609
3154
13667
184494
12640
6854
14013
5402
14739
3150
12802
8317
3551
5942
3856
1064
13478
6051
4094
170176
12521
4816
3673
14150
4741
7469
4601
1602
1733
2248
26164
13642
2080
5843
31704
25099
5407
2512
16051
4281
3403
22503
8172
5119
1264
1677
14817
4183
1487
12673
1961
1583
16015
6391
4687
14499
3576
2855
1070
1310
22498
5344
4926
8951
1335
1211
5437
4868
3583
1185
51552
15999
8027
8665
15482
7342
3249
17768
5251
4477
16147
5066
11396
5161
3386
2466
4858
3738
8469
17744
2287
1355
1233
8869
5088
3123
11270
4208
4895
1442
1360
9526
7993
3050
1342
4908
1954
6668
4828
11471
5299
5510
14348
1778
6604
3425
3942
2480
2140
6775
17312
3238
1555
14811
3452
16005
3578
8046
21334
4783
7094
4572
2661
1645
8437
3561
2016
3394
2118
6761
5116
6725
4827
3653
3304
3259
3261
1217
1204
7356
10550
1757
1125
1568
4885
3668
1968
1320
1139
3853
8818
1195
1688
1460
25171
4046
1159
1042
1522
7738
8731
6809
2979
9085
6760
1364
5417
13312
20690
6068
3925
3150
2435
2437
8506
12514
5830
15486
1718
4051
4920
12591
5364
1850
9428
1605
10291
4440
3477
22575
3288
4102
2967
3511
12338
10848
2557
1649
3878
1604
10628
14490
9787
3698
17430
8323
1478
12698
4938
1313
1199
1328
6204
3193
14991
5764
1777
4177
4913
19130
2788
1236
1226
4657
3790
1114
4098
4639
5308
2541
4654
2751
1658
1168
22352
5634
18693
17225
17416
2558
3459
2640
22358
13961
5963
4222
4309
1411
5074
1869
1235
2360
12794
5201
3780
5957
4097
1146
8865
4514
1518
1418
3455
7936
6891
2043
16854
3265
4824
11675
8351
10656
2855
2109
1439
872
1373
10896
5152
2169
4499
13861
15551
2657
7216
4980
6238
3931
1525
948
11153
4706
8976
5138
4617
11684
4637
3512
6495
10821
5873
734
1462
2325
22652
18446
4406
954
1464
3533
3926
1985
6368
1307
6914
4095
1245
7320
4318
1666
3270
16811
2692
8346
4062
4915
3653
3197
1813
1803
10015
4727
1896
2045
10946
4462
4631
1304
2146
7582
4445
1493
11569
1423
1995
1699
1086
1113
7529
4554
1285
1095
3629
3343
900
8836
2236
4483
1542
1127
4550
5088
1727
13349
5181
3460
2579
1462
1581
15017
3377
1297
6569
13790
2988
2078
1837
892
1826
1624
1806
5918
14050
23463
2085
3386
2353
1483
4246
2757
1494
1446
4666
3277
1853
7706
5086
3266
5268
12295
2156
1275
8741
5497
1386
3211
1629
1685
1109
1585
1293
1619
5296
6461
2940
921
1722
1512
16931
22694
2657
886
945
1780
18764
9438
5906
12532
2647
22654
2426
28872
3171
19677
13478
9997
28157
2807
1106
22838
5707
4257
4821
30378
2593
16653
6812
1109
47264
3838
8997
3439
11893
8395
35536
4876
6077
3833
6206
7892
6316
2510
1627
1133
7186
3217
17340
4557
1473
24288
4312
1573
1582
1655
8309
2190
3794
2483
6634
18735
4920
32181
5214
5087
1680
7990
12018
2414
1913
8593
8203
3954
11769
9000
4855
1848
12221
4324
4314
913
3955
4348
2268
1235
12189
4511
1938
1879
3510
2437
18843
4822
3236
2003
7250
30630
1781
19823
3339
12634
14081
1312
13742
3575
1429
1894
1901
1581
993
2085
5455
3875
1813
3598
3198
1327
1056
996
4609
3935
3502
2647
2713
2260
6078
1813
1081
909
1339
1310
4217
3595
4082
3033
918
34222
2476
3652
4745
1502
1296
1597
4349
4102
1479
1123
2396
3272
3018
1105
1786
4582
3726
1461
1145
915
4398
4302
1673
5603
2280
2733
2346
6396
1553
1300
1117
1095
17234
3843
908
1484
5129
3092
14330
1573
6426
1148
1139
17513
5542
2373
1506
954
1134
4750
2445
1226
1294
1056
5330
4493
1663
1709
4163
2847
1373
1071
14691
3844
1130
10807
3015
1876
3112
16618
3047
4062
3066
937
1798
1479
3789
2859
5726
9954
9628
1385
3683
2499
935
1127
1472
3501
2515
1228
948
11567
5729
1456
1061
1277
6392
2579
2346
1601
2954
5504
5166
1733
12634
12320
2964
1980
1488
1126
1426
3019
2754
1164
908
1330
1518
18686
7612
1618
930
2154
19476
3233
993
12769
4256
1266
1573
11974
10215
38687
5195
5261
4196
1102
19750
4755
1160
1916
19444
4877
1252
982
9967
9370
10353
1812
1110
16669
4730
24384
3394
998
13835
32822
4255
1859
16843
4850
17520
17813
19745
3150
12192
3405
3337
1768
1766
1246
4366
1440
5791
5463
3291
18567
4825
5965
6310
5902
9641
1753
11073
2824
2504
1431
5698
13534
1262
5712
17070
1324
1161
1783
38384
3556
1532
1434
1186
15915
19323
4989
4022
10315
1876
538
8070
6889
6549
38862
4972
24775
3394
2060
1380
972
2441
1275
8207
4506
2307
998
7502
1521
6802
4274
3052
4286
11152
4535
5858
4527
7407
1658
10614
7435
1476
11954
4697
5345
9583
2863
4229
2674
2200
7891
2707
5877
13801
5085
7929
4730
1691
5830
4068
1700
1091
6236
4627
5763
3980
6349
11299
19613
3245
2087
4810
6844
4972
3144
1171
9990
7217
2041
19634
25005
3595
17288
17016
3291
23605
4875
16189
8910
5822
3165
1850
3339
1232
9096
11139
2624
1341
1429
12260
18846
2794
972
1328
13915
44609
4486
20781
4437
4217
1100
8142
11917
2001
3217
8114
9525
2943
14136
4499
5722
60937
5771
14244
173922
6881
3630
13966
6932
1112
19690
4921
32183
13594
25487
2493
5740
4774
3500
1080
16096
3414
2042
1069
1502
6622
4053
14785
3414
3139
3020
2267
937
8250
16372
2521
6061
1091
1728
14876
3653
1661
8455
5038
9940
1310
5958
1838
21708
3429
22819
2354
1118
1333
23937
4230
16875
5482
2136
28787
5965
12753
16628
4009
11434
4080
3637
11209
4904
15539
3349
907
713
5747
7480
7753
3217
735
11571
1964
2512
7130
4939
5335
4947
9813
1294
1070
2343
1895
1222
21244
4323
1499
4818
4999
1039
18382
16979
11755
9725
1771
1299
8574
7529
8863
1277
1791
1508
2418
19759
2650
6450
1511
3933
4336
1440
1994
5351
7497
9582
3103
2190
1419
2747
23363
4193
4418
7174
3508
15811
4940
3217
2022
10286
2867
4201
5305
17159
20482
13222
7541
3390
6655
1393
1147
14843
3335
6341
3352
1522
1138
1415
14987
16024
1122
3556
11683
4043
1997
7569
5269
2644
14625
6887
3751
1903
1708
2039
1924
2608
13586
2687
10406
4048
1548
4008
16281
1228
1458
1226
9774
931
20619
24230
4497
13205
27964
4259
1589
15065
21098
4478
1829
1204
917
939
1127
21770
4619
11429
7540
3575
1110
20378
4725
1620
1370
1270
30846
4903
1643
7524
5956
7984
5338
3768
10902
14209
713
15550
5250
9513
6255
1784
12738
10760
4895
3253
2563
1168
10769
4693
7793
1619
1283
1553
5873
1881
12814
4823
4252
1560
1564
12443
5495
7951
3615
4238
15629
10930
3650
3443
559
1675
8536
4746
2320
1046
13670
1757
5252
8713
11691
2306
1782
7601
3073
1263
7088
3801
2516
1519
1287
1129
1053
2198
4537
18470
1540
1426
1282
949
1223
1640
6724
1639
1120
6582
4506
1939
1300
24425
4721
5470
4647
2368
6438
4903
11218
6821
13119
11563
1235
1349
3390
10300
1462
6094
1681
7943
10628
3328
8893
9606
4286
8707
1187
1275
1150
1826
22059
5015
20829
15442
1279
7171
1127
3118
6898
1438
14221
3072
1133
6421
11537
18299
4650
3565
5741
14729
1114
1564
18332
9777
2895
4815
13533
13118
20612
1909
3409
2039
2764
4486
7455
6786
2786
20932
3273
1679
1782
1132
898
5138
4199
3267
18438
12237
10699
4486
15173
1786
15260
5030
12911
2900
3350
3056
10720
4833
6341
26074
5465
2649
1671
33755
4862
1168
7896
2848
4889
3619
1491
11908
826
905
4666
5109
3904
2033
4790
11368
3820
2433
1081
967
1267
18741
3932
4745
3849
902
864
9631
1118
1197
1876
13130
7290
12329
3235
20856
3836
4744
12799
10005
7811
5030
2788
1572
1330
1277
1768
736
1272
6191
4556
1321
4340
5747
2346
1199
3335
7998
34268
8965
20085
1236
14362
2228
951
1327
2508
1245
1132
1611
1221
12571
2326
3965
2167
3996
5315
1092
776
3841
4633
1214
963
904
1373
1064
1330
3772
3508
921
1141
11352
10252
6340
4384
5157
3859
940
939
5540
10329
874
1174
803
4030
8569
4318
1267
2761
2473
853
1077
3231
7258
1501
6142
4816
4594
1112
11317
3769
2534
1212
1969
7168
4472
1733
1358
3982
5143
2697
1368
12963
6594
15174
2776
1239
3642
3737
1917
3290
1087
943
4156
11940
10250
4462
939
11862
12803
6686
1985
2065
3432
2137
943
1208
1045
1546
9215
5689
2024
15102
13042
3633
10187
12616
9883
2753
1575
2680
3076
1579
10287
906
6532
3943
1185
7633
8896
13688
3527
1554
564
724
7256
10881
5062
1748
1632
24428
16101
26699
2749
1125
29701
2331
1053
4599
4620
1593
3003
7444
5193
2650
1344
5848
7528
10183
1727
1062
1810
12127
912
2734
7183
4949
9530
2352
1196
2252
712
16839
5779
4770
1615
25024
14307
5832
5540
1537
4344
2967
2722
4498
2139
1145
1009
3105
3095
598
5305
4202
5971
2760
5485
2964
1133
1191
5803
3489
17086
2015
3356
2364
19143
4949
9354
4520
4539
2292
1551
1109
1172
1298
13144
9381
14269
908
8508
4504
1400
11995
2793
9412
2705
8258
2295
5920
5149
4869
1503
3666
3859
1503
3766
3731
1024
15788
4418
4348
3535
1184
1329
10381
4783
2031
15981
4061
1407
16131
14157
12247
1493
4092
8602
1198
1135
1095
7083
6108
2818
927
3479
3198
1386
1458
17005
3367
1008
6075
912
1478
940
10833
21254
4902
2562
1043
16487
15076
16540
3037
10518
2353
5687
3583
916
763
10716
10717
13160
3007
3718
8456
11972
10935
1308
1488
1930
14989
4845
1159
12856
4661
6696
4978
1631
1090
3308
17641
4688
2387
13431
4601
4695
8985
6844
7405
7608
2544
2428
2012
5106
4259
1269
9504
4652
1441
5126
4070
1255
1277
3736
2714
9538
4828
2871
1142
1237
5317
15503
10670
4609
2535
7202
5326
4205
2944
2077
4205
4763
5973
2063
886
6016
10002
17587
5779
1406
1316
1502
17504
3564
1766
5674
2130
923
3715
3301
1288
1460
1158
1030
5605
8189
4025
6705
2173
1939
2650
7655
15554
10982
14155
4181
2831
1378
1371
13274
7916
16117
8258
10238
15042
2402
19462
6867
1886
8918
4622
5145
964
2309
1582
1239
1605
3323
2063
6594
9785
1299
946
10334
2301
2524
1649
6280
4512
2948
7308
3952
15137
4321
7473
3931
19796
21093
10184
3898
2675
10026
16549
7106
8349
14044
4130
14882
5451
12330
3744
4032
2969
9193
18693
2578
3437
5053
3228
1183
1265
1678
2528
1484
16155
8102
14559
2005
1466
1768
19013
3574
1497
1106
1221
2108
17935
2989
1637
18064
3951
5035
5483
2249
4285
13442
5900
15664
20732
21216
1021
1753
1820
1569
11417
5281
1863
9394
5156
19487
3590
8032
9463
8803
7388
20818
17177
8905
9224
22577
9797
12450
5951
8419
13459
29732
37883
7480
5998
4807
5969
13264
2720
756
1391
2999
6372
6456
3799
2132
13213
46008
8663
20702
3842
17274
23305
4980
6773
4368
22083
5727
3968
1766
1093
1302
9561
9102
4908
26017
4577
2172
5241
3045
1257
13339
4715
2456
1829
5602
2324
15466
12704
3771
15748
15925
3950
1390
31932
4513
5595
3505
1319
10572
5369
6394
4132
7336
923
7298
1124
1318
17089
15304
4633
1979
12825
4508
1732
6262
23235
3164
6614
2187
21811
7759
2757
3711
3788
24912
10574
3220
10325
1306
2939
1862
1294
6001
4044
7365
20064
5896
3488
2924
2292
2008
9252
4569
17226
7388
3471
1417
1634
1103
6859
7811
2541
5454
2174
7954
7703
6101
8251
4432
1471
1075
7906
8296
1673
2549
21095
4493
8379
14070
2417
1083
2106
27862
10951
3331
1281
11033
5294
8377
1891
1175
2531
3082
1294
1110
2698
8427
6140
10392
9890
4033
2575
4442
4335
1456
4155
4967
923
3836
11083
1252
12378
4424
6149
7441
5536
1137
1275
3514
9735
7505
10166
4146
3060
2024
1784
4563
2898
1774
4278
24507
3855
5011
3644
15542
4364
19025
10072
1432
19137
13342
1923
3243
4708
4120
20002
16315
1200
3195
2372
9253
8710
2555
1288
906
4693
21009
8369
2946
1458
1425
22965
4143
9674
1832
3708
3029
10965
2878
1218
1565
2466
6658
4572
1295
3466
3122
5885
4962
3826
28826
3264
1086
5122
5198
5403
4818
1345
741
8897
2577
17658
3849
1117
9304
7515
1232
1091
1127
5757
8824
10271
2562
2986
9500
3121
4056
4430
3452
3140
2745
4189
6791
11222
1503
1313
3395
2170
1007
14513
11608
9394
1304
753
556
4469
6654
27802
1262
4870
3617
1136
13812
1325
8254
2087
15938
5345
2719
1039
1194
4297
4147
1945
1589
9184
7265
13808
12897
8073
1552
1705
1336
14509
4569
1292
3149
7420
1306
1255
1923
5527
6625
978
924
1328
1302
4726
6834
4048
3154
18468
4239
3047
11517
6413
4265
3102
1858
6782
8127
2844
6109
20742
3838
1806
1188
3549
1900
6954
11414
1274
921
1387
9220
4555
5667
1907
2073
9997
8576
1321
2589
21730
4983
3365
1387
1611
1769
9328
5222
11569
2759
1317
12184
27928
1373
924
1116
1009
10414
4331
1789
7593
4756
1182
2828
3614
1839
1594
21598
7115
7741
2446
1685
8462
5236
1676
13543
5701
3818
1949
14101
4726
1791
3416
8694
10135
8114
8252
4453
2355
1619
1280
16392
5049
4430
12615
1421
1566
1766
9125
13923
8440
11184
9433
1539
17808
5247
4939
5744
14922
8793
5491
1725
1437
17203
33350
1281
3798
4127
1373
912
7452
987
9918
5233
1832
1531
3739
3846
17496
3261
2421
2283
9163
5036
8736
10068
9683
3909
9877
9359
3667
1498
1276
15472
12009
3231
11930
1466
1627
24611
15928
1987
3699
15315
960
7050
4205
1177
10319
37856
4269
11022
8984
1838
4839
2454
935
939
4765
1547
9571
4270
2576
7013
1523
17636
16110
8370
16482
2401
21596
3620
1113
7081
15071
11336
3972
3416
2794
4276
1540
6936
12623
4492
2817
1403
12688
4618
1376
988
1376
1414
1082
1111
33311
4656
3517
7342
38609
17904
1669
3035
6633
3723
1736
809
22891
1890
26116
10177
23697
3224
18879
4892
4411
2749
1736
6392
4066
3035
7681
1098
11221
5126
1850
25057
13541
3539
7146
6380
1222
2709
5292
1094
29003
13608
3586
766
3580
18182
4941
5548
3331
1562
1367
7497
30410
24472
4025
9750
23437
8689
4549
8306
19942
901
1701
8274
1539
7976
9998
1511
12067
4676
3667
7501
6161
1300
2579
2597
1103
16943
4802
1339
1027
18465
16853
3574
1373
6435
5530
10799
6438
5417
2305
6322
3384
9815
8906
4018
1342
1506
1241
1499
3340
24056
12548
5529
2843
6621
34795
2748
1267
2305
62492
51630
5654
3024
2800
1574
13462
20076
4226
12180
3886
1148
2003
32325
4842
1325
2166
1897
6408
12106
7027
4662
1091
7160
7439
11678
13338
5625
1769
13441
12088
4482
1869
11209
1786
3681
10312
2048
11107
1137
4017
24169
14285
1497
36697
8147
1841
27787
4076
1159
6580
5278
7198
10695
18019
37387
4668
3424
7738
10282
27517
23729
2855
20686
3682
1580
4506
3482
3320
26103
3490
1251
8500
9413
15959
2524
1531
1348
19573
4745
2163
3621
1122
29816
20588
2256
6251
4509
1087
24431
37956
5373
8959
15823
8333
7211
964
14648
3295
14025
9721
1107
8470
724
1685
7379
9193
4713
2731
21124
4357
4776
3259
2003
7849
13156
5236
4777
16772
5858
6219
6818
64457
3042
30357
6217
6666
5757
25541
6923
1127
692
1240
2694
26175
8885
6803
23449
21734
28212
15505
4923
1089
22139
6352
1756
12321
17641
44325
3307
2681
12610
4617
2210
8330
4209
1481
1079
1757
1973
14020
4522
6145
1070
31884
12489
2385
2035
1678
10200
8588
1683
1807
9238
4691
1311
2042
3606
28830
6576
36998
1669
2257
6092
6367
23706
6010
6478
5956
8367
1015
47940
3256
10139
3812
1461
13004
13961
896
15139
7040
1413
22973
22045
14567
27108
5415
3204
8687
4136
4228
7079
3809
742
21205
5216
23822
18274
2968
18719
941
1483
1088
7566
5021
3398
5581
19475
4095
3453
31188
4855
1555
6647
4606
1945
1529
2037
4666
8061
5432
1598
1359
6329
3543
1305
24595
4006
29258
3384
7391
9565
8092
1368
1606
5837
2606
1525
1118
1603
6422
6997
1990
16227
11726
7622
9512
3290
1965
1796
1936
1869
26640
10657
5429
1309
1601
1913
23892
9693
2595
1317
30887
4339
3845
3245
1501
6857
3457
20111
5471
197864
1181
3964
6559
49720
4737
2257
604
1263
6259
1370
25530
8814
14976
4526
41538
22725
7175
2542
4451
3459
12164
4572
934
1215
1296
29123
5057
1509
5154
7014
1343
746
2060
15009
5452
1339
1102
7228
3543
933
1469
4505
5943
3291
1519
23735
4558
3985
3648
4756
9023
23653
5733
2381
22049
4170
1710
1785
1715
22708
23145
5059
24386
2251
35091
5653
2770
1688
2630
27295
5748
1407
17020
13623
5160
14670
1597
18310
4735
3591
4551
16488
3028
1638
4092
2895
11081
6446
1556
3090
5100
2085
1722
15470
14360
1100
1210
7560
34239
3906
29657
2999
892
4812
6524
13806
2736
4412
5950
5614
36366
6655
946
10238
27226
4239
929
1319
1539
34023
4879
6438
3345
920
1191
2582
2515
1491
11530
20964
2310
1716
6726
9160
26033
3835
1068
8583
3386
1840
1322
1540
7785
36120
2628
1289
1341
34625
5896
1082
1337
15415
3445
18203
6018
1959
1597
5044
4184
1493
1062
5501
6183
1148
1111
1143
4951
1057
5701
4612
1124
23036
26492
15669
7830
16698
2057
2963
2083
1447
4460
4114
1830
2030
2040
770
20946
14968
3737
3087
1995
1708
24389
23792
3579
6524
4252
3056
1381
9557
4688
1092
2143
3763
3020
1428
3158
14268
1881
25315
5380
3435
8270
8822
3018
34131
6080
11801
4107
16470
13478
4454
4969
10370
3665
2424
5886
22437
1679
24870
6432
4487
13548
1702
3881
2761
2242
1818
4883
16041
1730
4997
30275
1174
16323
6153
5756
2478
16352
4191
7073
3959
2217
1492
3346
2674
22915
11034
9590
3443
4016
5117
36644
4357
2108
23222
5451
1270
1162
10864
5128
3061
18724
37808
18471
1208
1565
21326
5154
170854
2153
5712
6288
16219
4142
8827
2157
1647
1708
5197
5951
5046
1542
4985
13426
1636
18311
12815
22166
1419
4167
3225
2434
3175
1230
1995
7286
4801
4729
2508
1487
10958
6659
7763
1507
2585
2655
4882
13238
4074
13908
1503
20882
5014
1188
15234
4898
7831
26758
10359
1287
10351
18091
9073
3100
9169
11366
3553
2283
4290
2885
62670
4493
2549
908
27768
5604
15864
16709
2438
6072
4274
1524
24435
8950
1652
31376
18454
18631
9595
1267
3914
1780
8441
7988
4658
4029
1695
1466
32688
7240
2753
4434
2798
1160
9254
2466
1441
20534
5235
16563
3668
7614
4196
1175
10468
739
6939
4879
1294
21316
4764
1483
2396
1316
2615
27545
9382
12397
3440
2368
14282
18452
1986
1307
4189
2311
1827
2453
1106
916
8917
5005
2104
1069
12172
10233
4731
3814
6090
3837
2679
1145
1819
2537
2010
1490
2448
2316
1515
2961
4612
3526
2718
1887
3023
3907
11660
2883
1917
2294
2016
2096
1448
1170
6062
6246
796
1441
2774
16775
3962
2116
18753
4235
1167
1111
16504
3978
2327
4630
2899
3341
5739
6465
3247
1313
32040
4503
31614
15206
22519
5147
13097
28130
12486
4120
2576
9200
4776
1784
29493
33450
6430
3476
7416
14512
8200
4275
1575
1708
6363
5147
5850
3054
8430
19661
2331
1310
1120
15005
4970
14656
4098
2103
2854
1362
1644
7876
23187
7742
15742
3115
1521
8520
3387
959
2621
7434
5021
4519
4633
1372
6892
3576
3602
4290
2684
4599
12585
1112
15872
1733
7307
4236
1651
14712
1440
6645
4831
3250
16348
2108
6781
11013
2971
11947
8813
5632
4414
7859
16917
2052
5053
4561
1285
930
1591
1734
2193
6971
4365
938
5311
1596
1964
14951
34487
3759
7724
29625
2846
4169
5282
3225
1403
957
1967
1334
7396
5252
8303
3685
2614
5319
1612
4455
5026
7471
18864
1855
976
7216
5254
1143
8981
9504
1016
1299
12193
10775
2475
29558
7357
5725
3243
1711
7703
4794
3828
2857
22827
12349
925
1219
900
23238
6275
5675
225798
4602
17433
1242
1499
20824
4867
1684
18482
4444
1288
965
1330
2625
19412
4226
1181
1238
744
1934
19469
6260
2369
2309
31013
11303
24313
11759
17053
6136
2312
3049
15429
22567
3361
2885
6309
1723
1651
23831
6735
4105
2542
2363
8845
6497
4975
2778
13206
12287
7377
48284
2543
1110
14507
3354
5405
12961
18054
5108
6744
6155
1991
9360
813
1999
6993
4674
3569
2343
2182
9605
14226
2756
11865
3155
14566
18533
28427
4404
984
1098
7286
4564
28083
4109
10966
2374
13785
5106
2045
1599
17640
6026
1870
6528
5586
1286
1731
11918
15947
19725
24557
2844
5157
3600
1803
898
1843
1105
928
1560
9382
4749
3311
5337
21422
9609
5455
7016
2545
27994
13710
12848
4235
9824
1792
2753
195927
7407
5489
3511
1816
958
4901
1488
1909
9847
4775
17798
7445
5318
853
3060
1769
29831
19808
9791
4150
2017
6365
5118
1642
3878
1605
2061
24602
5010
4676
11712
12099
13169
1566
2306
31177
5507
3260
1948
2366
8628
5042
2223
928
32301
7746
3636
1572
1782
1197
9540
5710
172350
13056
3304
22418
4614
1047
1330
1736
18051
16652
2699
3096
2598
1798
7712
4928
2274
1110
2006
1374
1105
8056
15549
2740
974
16287
4785
11388
7306
6070
2054
1885
14746
5021
2152
5046
11460
940
7864
4475
22881
14008
9872
1887
2889
12565
10581
1321
17655
5284
4244
2714
1939
3415
3365
19186
4489
14264
1343
1778
3844
7377
5492
3718
14052
2816
3283
14697
15395
3648
1571
1388
15544
4104
12054
4127
1968
1128
1415
1359
10399
1592
37513
6143
3914
1351
1124
2022
23629
9485
1664
23822
5205
4732
7154
3990
3061
27202
2929
1659
19203
21516
13464
20530
3472
1190
2938
15042
5155
17101
5120
2288
3534
2304
7473
8831
6437
187164
12687
2722
2136
19377
5036
2263
31456
1673
7331
7383
2725
33179
5490
17889
4502
1154
4598
3696
10377
42458
6560
2460
26993
15627
14167
4782
12458
79476
10558
14360
4237
3407
14017
5753
4260
3172
1893
15456
4586
14441
4333
1770
20130
2445
182979
5449
1895
13706
3756
1520
1472
6405
3878
11519
5786
16021
1489
2637
19836
5239
7205
8487
2800
31561
1990
997
10641
14688
1351
6893
2880
5030
7237
1730
14191
28576
2893
20454
4387
1951
1451
